adep,ades,typecode,icao_operator,flight_duration_minutes,departure_hour,day_of_week
GMMN,LFMD,B738,RAM,124.83333333333333,14,1
GMME,LFPO,B738,TVF,145.08333333333334,19,2
GMME,LEMD,B738,RYR,66.75,19,3
GMMN,LFPO,B738,RAM,163.58333333333334,9,5
GMMN,LFST,B738,RAM,181.75,7,3
GMMN,LFPO,A320,AFR,160.08333333333334,18,0
GMMN,LTFM,B738,RAM,262.0,8,2
GMME,EBBR,E190,RAM,163.66666666666666,6,6
GMMN,EGKK,B738,RAM,182.66666666666666,11,4
GMMN,LFPG,A320,AFR,168.75,10,5
GMMN,LPPT,E190,RAM,63.833333333333336,15,5
GMMN,LFLL,A320,MAC,151.75,16,2
GMMN,LFPG,A320,AFR,175.75,10,3
GMMN,EDDF,B738,RAM,221.33333333333334,12,5
GMMN,LFSB,A320,MAC,169.08333333333334,6,0
GMMN,LFPO,B738,RAM,170.08333333333334,18,5
GMMN,LPPT,A319,TAP,63.916666666666664,16,5
GMMN,LFML,E190,RAM,150.66666666666666,7,2
GMMN,LFPG,A320,AFR,169.0,7,4
GMMN,LFPO,B738,RAM,164.91666666666666,11,5
GMMN,LFBO,A320,MAC,119.5,13,3
GMMN,LFPO,B738,RAM,177.08333333333334,8,2
GMMN,LFPB,B738,RAM,181.58333333333334,12,6
GMMN,LFBD,B738,RAM,126.41666666666667,7,4
GMMN,EBBR,A306,BCS,195.33333333333334,9,6
GMMN,LIMC,B738,RAM,172.41666666666666,12,6
GMMN,LFPG,A320,AFR,171.41666666666666,7,3
GMMN,LLBG,B738,RAM,310.0833333333333,23,3
GMMN,LFPG,B752,BCS,167.83333333333334,17,0
GMMN,LIMF,B738,RAM,163.0,9,5
GMMN,LIPZ,B738,RAM,169.66666666666666,9,0
GMTT,LEMG,B738,RYR,27.25,23,6
GMMN,LPPT,B738,RAM,68.0,15,4
GMMN,LIPE,B738,RAM,179.08333333333334,7,5
GMMN,LFPG,B738,RAM,169.58333333333334,12,1
GMMN,LFPG,A320,AFR,164.0,10,1
GMMN,LEMD,AT75,AEA,128.16666666666666,17,1
GMMN,LFPO,B738,RAM,171.16666666666666,11,2
GMMN,EHAM,B738,TRA,196.75,13,3
GMMN,EDDF,B738,RAM,177.66666666666666,12,6
GMME,GMMN,F900,AOV,27.0,16,0
GMME,LFPO,B738,RAM,160.75,7,4
GMMN,LIRF,B738,RAM,171.5,12,5
GMMN,LFPO,B738,RAM,163.66666666666666,13,3
GMMN,LFPB,B752,BCS,162.08333333333334,17,1
GMTT,LEMD,B738,RYR,69.5,8,5
GMMN,LFBD,B738,RAM,113.75,15,0
GMMN,LIMC,A332,THY,165.66666666666666,0,1
GMMN,LPPR,E190,RAM,92.0,15,4
GMMN,LEMD,B738,RAM,78.66666666666667,15,5
GMMN,LTFM,B789,THY,254.0,14,4
GMMN,LPPT,B738,RAM,61.583333333333336,10,3
GMME,LFPB,A320,AFR,166.75,13,1
GMMN,LFLL,A320,MAC,150.41666666666666,6,3
GMMN,LSGG,B738,RAM,156.83333333333334,12,5
GMMN,LFPG,A320,AFR,172.5,7,1
GMMN,LEBL,A320,MAC,110.75,13,6
GMMN,LEMD,B738,RAM,87.16666666666667,9,4
GMMN,LLBG,B738,RAM,323.25,23,0
GMMN,LEMD,E190,RAM,82.16666666666667,9,3
GMME,LFBO,B738,RYR,111.83333333333333,20,1
GMMN,LTFM,B738,RAM,259.6666666666667,9,5
GMMN,LTFM,B789,RAM,249.16666666666666,9,6
GMMN,EBCI,B738,JAF,187.25,10,0
GMMN,LEBL,B738,RAM,115.66666666666667,8,2
GMME,LEMD,B738,RYR,68.91666666666667,20,0
GMME,LEMD,E190,RAM,73.16666666666667,8,1
GMMN,LFBO,B738,RAM,130.41666666666666,7,5
GMME,LEMD,B738,RYR,91.5,20,0
GMMN,LFPG,B738,RAM,172.66666666666666,13,1
GMMN,LFBD,B738,RAM,126.75,7,5
GMMN,LFML,E190,RAM,138.58333333333334,14,0
GMME,LFPB,A320,AFR,177.75,5,5
GMMN,LIRF,B738,RAM,157.5,12,0
GMMN,LIMC,B738,RAM,153.58333333333334,11,6
GMMN,EHAM,B738,RAM,181.83333333333334,11,6
GMME,LFPG,A320,AFR,162.5,13,0
GMMN,LFPB,B738,RAM,181.58333333333334,13,1
GMTT,EHAM,A320,MAC,196.5,7,5
GMMN,EBBR,B738,RAM,192.58333333333334,12,4
GMMN,LPPR,E190,RAM,83.5,16,5
GMMN,LPPT,A319,TAP,58.166666666666664,11,3
GMME,LFPG,A321,AFR,168.5,13,3
GMME,LFBO,B738,RYR,115.5,20,1
GMMN,LPPT,E195,TAP,68.58333333333333,12,5
GMMN,EDDF,B738,RAM,196.83333333333334,12,5
GMMN,LEMD,B738,RAM,90.16666666666667,15,5
GMME,LFPG,A321,AFR,161.33333333333334,6,3
GMMN,EDDF,B738,RAM,196.5,12,4
GMTT,EBCI,B738,RYR,140.58333333333334,10,0
GMMN,EBCI,B738,JAF,189.91666666666666,10,0
GMMN,EBBR,B738,RAM,190.66666666666666,7,2
GMME,LFPG,A320,AFR,164.41666666666666,13,4
GMMN,EDDF,B738,RAM,220.91666666666666,12,4
GMMN,LFLY,B738,RAM,132.08333333333334,14,0
GMMN,LFPO,A320,AFR,167.25,18,1
GMMN,LIRF,B738,RAM,168.33333333333334,12,6
GMMN,EBBR,B738,RAM,182.33333333333334,12,0
GMMN,EGLL,B788,RAM,155.83333333333334,12,0
GMMN,LFML,B738,RAM,134.83333333333334,13,5
GMMN,EBBR,B738,RAM,177.16666666666666,12,3
GMMN,LFPB,A320,CCM,169.25,10,2
GMMN,LPPT,E190,TAP,71.0,11,6
GMMN,LFPG,B752,BCS,176.0,17,2
GMME,EBBR,E190,RAM,170.25,6,3
GMMN,EBBR,B738,RAM,161.41666666666666,8,5
GMMN,LPPT,E190,RAM,62.666666666666664,15,5
GMMN,LFLL,B738,RAM,140.91666666666666,7,4
GMMN,EDDF,B738,RAM,208.91666666666666,12,3
GMMN,LFML,E190,RAM,150.16666666666666,14,0
GMMN,LPPT,E190,RAM,63.833333333333336,15,5
GMMN,LFML,E190,RAM,143.41666666666666,14,4
GMMN,EBBR,B738,RAM,200.58333333333334,14,3
GMMN,LFLY,A320,MAC,141.33333333333334,6,6
GMMN,EHAM,B738,RAM,186.33333333333334,11,4
GMMN,EHAM,B738,RAM,182.41666666666666,11,6
GMMN,LIMZ,A320,MAC,181.33333333333334,3,2
GMMN,LIPZ,B738,RAM,178.66666666666666,7,4
GMMN,LIMC,B738,RAM,168.41666666666666,7,2
GMMN,LIPZ,B738,RAM,197.58333333333334,7,0
GMMN,LFPG,A321,AFR,160.25,16,4
GMMN,LFPO,B738,RAM,159.83333333333334,17,6
GMMN,LFML,B738,RAM,130.83333333333334,13,1
GMMN,LFPO,B738,RAM,172.83333333333334,13,1
GMMN,LIPE,A320,MAC,185.41666666666666,8,5
GMMN,LFPO,B738,RAM,177.58333333333334,13,0
GMMN,LFPB,A320,AFR,186.16666666666666,10,4
GMMN,LTFM,B789,RAM,232.41666666666666,9,1
GMMN,EBBR,B738,RAM,192.83333333333334,12,6
GMMN,LFLL,B738,RAM,145.41666666666666,14,3
GMMN,EDDF,B738,RAM,200.91666666666666,12,4
GMMN,LSGG,A320,ABY,140.16666666666666,6,0
GMMN,LPPT,A319,TAP,64.33333333333333,16,3
GMTT,LEMD,B738,RYR,73.83333333333333,21,0
GMMN,LIPZ,A320,ABY,182.66666666666666,16,3
GMMN,LPPT,B738,RAM,65.75,15,0
GMMN,EDDF,B738,RAM,231.91666666666666,12,6
GMMN,LIPE,B738,RAM,158.08333333333334,12,0
GMME,LEZL,B738,RYR,45.083333333333336,22,1
GMME,EGSS,B738,RYR,168.08333333333334,20,5
GMMN,LFLL,B738,RAM,152.16666666666666,12,1
GMTT,GMMN,B738,RAM,37.166666666666664,6,0
GMMN,LFSB,A320,ABY,172.33333333333334,6,4
GMMN,LFPO,B738,RAM,173.08333333333334,11,0
GMMN,LFPO,B738,RAM,168.0,17,0
GMME,LEMD,E190,RAM,77.16666666666667,8,4
GMMN,LPPT,E190,RAM,81.16666666666667,15,5
GMME,LFPG,A320,AFR,168.91666666666666,6,0
GMMN,LFPO,A321,AFR,162.75,18,3
GMMN,LIRF,B738,RAM,166.08333333333334,12,0
GMME,LFPG,A320,AFR,162.66666666666666,16,3
GMMN,LSGG,B738,RAM,149.66666666666666,12,0
GMMN,LEBL,B738,RAM,99.75,15,1
GMMN,LFPO,A320,AFR,159.25,18,5
GMMN,LTFM,B738,RAM,246.33333333333334,9,0
GMMN,LFLL,B738,RAM,157.83333333333334,14,5
GMMN,LFSB,A320,MAC,166.08333333333334,6,4
GMMN,LIPE,B738,RAM,185.0,12,0
GMTT,EBBR,A320,MAC,164.33333333333334,14,1
GMMN,LTFJ,A20N,PGT,249.41666666666666,0,1
GMMN,EBBR,A306,BCS,170.41666666666666,9,6
GMMN,LLBG,B738,RAM,304.9166666666667,0,1
GMMN,EHAM,B738,RAM,207.91666666666666,12,5
GMMN,LFPG,B752,BCS,153.83333333333334,17,0
GMMN,LIRF,B738,RAM,166.66666666666666,12,1
GMMN,LFPG,A320,AFR,180.58333333333334,18,4
GMMN,LSGG,B738,RAM,171.91666666666666,12,3
GMMN,LPPT,B738,RAM,75.08333333333333,15,4
GMMN,LTFJ,A20N,PGT,244.08333333333334,0,0
GMMN,EDDF,E190,RAM,185.5,12,1
GMME,LFPG,A320,AFR,162.41666666666666,15,3
GMME,LFBO,B738,RYR,122.5,20,5
GMMN,LFPO,B737,JAF,169.58333333333334,6,4
GMMN,LLBG,B738,RAM,304.0833333333333,23,6
GMMN,EHAM,B738,TRA,194.08333333333334,13,3
GMMN,LFPG,B738,RAM,163.58333333333334,12,6
GMMN,LLBG,B738,RAM,297.6666666666667,23,2
GMMN,LFPG,A320,AFR,171.0,10,1
GMMN,LFPG,A320,AFR,156.5,10,5
GMMN,LFQQ,B737,JAF,180.91666666666666,5,1
GMMN,LIPE,B738,RAM,155.75,12,4
GMMN,LIPE,B738,RAM,179.25,7,1
GMME,LFPG,A320,AFR,158.75,13,3
GMMN,LTFM,B789,RAM,239.66666666666666,9,2
GMMN,LFPB,A321,AFR,186.08333333333334,16,0
GMME,LEMD,B738,RYR,78.16666666666667,21,1
GMMN,LFPO,B737,JAF,172.58333333333334,5,6
GMME,LFBO,B738,RYR,106.0,21,1
GMMN,LFRS,B738,RAM,133.83333333333334,8,4
GMMN,LFBD,E190,RAM,134.0,7,6
GMME,LFPO,B738,RAM,148.25,7,5
GMMN,LPPR,E190,RAM,90.91666666666667,15,0
GMMN,LTFM,A333,THY,252.5,15,0
GMMN,LFPG,A320,AFR,172.83333333333334,10,3
GMMN,LIMC,B738,RAM,153.0,11,0
GMMN,LFPB,A320,AFR,149.83333333333334,17,1
GMMN,LFPO,B738,RAM,175.91666666666666,12,0
GMMN,LFPO,A321,AFR,177.91666666666666,18,1
GMMN,LPPT,A319,TAP,63.083333333333336,16,5
GMMN,LEMD,B738,RAM,79.41666666666667,15,3
GMMN,EGLL,B788,RAM,166.41666666666666,13,5
GMMN,EGKK,B738,RAM,191.58333333333334,11,4
GMMN,EGKK,B738,RAM,170.83333333333334,11,5
GMMN,LFPO,A321,AFR,156.5,18,6
GMMN,EHAM,B738,RAM,175.91666666666666,11,5
GMTT,EHAM,A320,MAC,189.25,6,1
GMMN,LFPO,B738,RAM,167.58333333333334,11,1
GMMN,LFPO,B738,RAM,173.91666666666666,7,6
GMME,EGSS,B738,RUK,176.83333333333334,19,1
GMMN,LPPT,E190,TAP,67.5,11,6
GMMN,LPPT,A319,TAP,56.666666666666664,16,3
GMMN,LFPO,B738,RAM,168.16666666666666,13,2
GMMN,LFPG,B738,RAM,155.08333333333334,12,6
GMMN,LFPG,B752,BCS,176.0,17,0
GMME,LFML,B738,MAY,126.91666666666667,16,6
GMME,LFML,B738,RYR,129.91666666666666,22,4
GMMN,LIMC,B738,RAM,150.16666666666666,7,0
GMME,EBCI,B738,RYR,168.33333333333334,18,6
GMMN,LIMF,B738,RAM,156.66666666666666,15,3
GMMN,LIME,A320,MAC,167.58333333333334,14,4
GMMN,LFBO,B738,RAM,126.08333333333333,14,4
GMMN,EBCI,B738,JAF,191.0,11,4
GMME,EBBR,E190,RAM,190.16666666666666,6,6
GMMN,LFPG,B738,RAM,173.25,12,4
GMMN,LEBL,B738,RAM,106.5,14,2
GMMN,LIMC,B738,RAM,151.66666666666666,12,5
GMMN,GMME,E190,RAM,22.5,4,3
GMMN,LEZL,AT76,RAM,73.08333333333333,15,4
GMMN,LFPO,A321,AFR,152.5,19,0
GMMN,LIME,A320,ABY,169.25,14,4
GMMN,LFPG,A321,AFR,158.08333333333334,16,6
GMMN,LFPO,A321,AFR,181.66666666666666,18,0
GMTT,EBBR,A320,MAC,167.25,6,3
GMMN,LFBO,E190,RAM,120.41666666666667,14,6
GMMN,LTFM,B738,RAM,271.25,9,4
GMME,LFPB,A320,AFR,170.5,15,3
GMME,LFPO,B738,RAM,166.66666666666666,7,4
GMMN,LTFJ,A320,ABY,274.75,15,2
GMME,LEMD,B738,RYR,74.0,18,3
GMME,LEMD,E190,RAM,77.5,8,4
GMME,LEMD,B738,RYR,87.41666666666667,21,6
GMMN,LFSB,A320,MAC,202.25,6,0
GMME,GMMN,E190,RAM,22.333333333333332,13,1
GMMN,LFPO,B738,RAM,161.91666666666666,17,6
GMMN,LPPT,E195,TAP,77.41666666666667,11,6
GMMN,GMTT,B738,RAM,46.583333333333336,5,6
GMMN,LFPO,B788,RAM,156.58333333333334,12,6
GMMN,LIPE,B738,RAM,161.66666666666666,11,6
GMMN,EDDF,B738,RAM,203.41666666666666,12,0
GMME,EBCI,B738,RYR,190.91666666666666,19,6
GMME,LFPB,A320,AFR,173.75,5,1
GMME,LFPO,B738,RAM,174.75,7,6
GMMN,EBBR,B738,RAM,167.66666666666666,8,6
GMME,LFML,B738,RYR,131.25,19,5
GMMN,LFPO,B738,RAM,171.41666666666666,11,2
GMME,LFPG,A320,AFR,146.58333333333334,16,0
GMMN,LFLL,B738,RAM,158.91666666666666,14,0
GMMN,LFPG,A320,AFR,186.5,7,0
GMME,LFPO,B738,RAM,185.33333333333334,7,0
GMMN,LIPE,B738,RAM,175.66666666666666,12,1
GMMN,LFPO,B738,RAM,153.91666666666666,15,6
GMMN,LFPO,B738,RAM,177.41666666666666,13,6
GMMN,LSGG,B738,RAM,165.33333333333334,13,5
GMMN,LFPG,A320,AFR,169.08333333333334,7,6
GMME,LFPO,B738,RAM,166.58333333333334,7,5
GMMN,EBBR,A306,BCS,203.0,9,6
GMMN,LFPO,B738,RAM,181.5,13,5
GMTT,LEMD,CRJX,ANE,63.916666666666664,12,1
GMME,LFPB,A320,AFR,174.08333333333334,6,6
GMME,LFPB,A321,AFR,161.91666666666666,16,5
GMMN,LFPO,B737,JAF,155.25,15,0
GMMN,LLBG,B738,RAM,297.25,23,0
GMME,LFPO,B738,RAM,162.25,7,3
GMMN,LTFJ,A320,MAC,260.8333333333333,15,1
GMMN,LIRF,B738,RAM,171.83333333333334,12,3
GMMN,LEMD,A20N,IBE,83.75,13,3
GMMN,LFLL,B738,RAM,167.0,13,6
GMMN,LIMC,B738,RAM,160.41666666666666,8,4
GMMN,LIPE,A320,MAC,182.25,7,2
GMMN,LTFM,A332,THY,251.5,14,5
GMMN,LFPO,B38M,RAM,172.41666666666666,11,3
GMMN,LIMC,B738,RAM,151.08333333333334,7,4
GMMN,LFMT,A320,MAC,137.58333333333334,6,4
GMMN,LIRF,B738,RAM,165.75,12,2
GMMN,LFPB,A320,AFR,172.91666666666666,16,5
GMME,EBCI,B738,RYR,168.5,14,5
GMMN,LFST,E190,RAM,187.5,12,1
GMMN,LFBD,B738,RAM,140.0,7,5
GMME,LFBO,B738,RYR,116.0,20,5
GMMN,LFPG,B752,BCS,174.08333333333334,17,4
GMMN,LFLL,B738,RAM,149.58333333333334,13,2
GMTT,LEBL,A320,VLG,87.08333333333333,8,3
GMMN,LFBO,B738,RAM,125.5,13,2
GMMN,LFRS,B738,RAM,134.16666666666666,14,5
GMMN,LFML,B738,RAM,138.33333333333334,7,4
GMME,LFML,B738,RYR,118.0,16,6
GMMN,LTFJ,A320,MAC,274.0833333333333,17,4
GMME,LEMD,E190,RAM,85.08333333333333,8,1
GMMN,EGKK,B738,RAM,194.66666666666666,11,5
GMMN,LFPB,A321,AFR,181.41666666666666,16,5
GMMN,LPPT,A319,TAP,67.66666666666667,16,4
GMMN,LEMD,AT75,SWT,113.66666666666667,17,3
GMMN,LPPT,B738,RAM,61.75,15,3
GMMN,LSGG,B738,RAM,175.75,12,5
GMMN,LFPB,A320,AFR,182.66666666666666,10,5
GMTT,EHAM,A320,MAC,185.16666666666666,6,1
GMMN,LPPT,E190,TAP,62.916666666666664,16,2
GMMN,LSGG,A320,MAC,168.16666666666666,7,6
GMMN,LEMD,E190,RAM,83.5,15,1
GMMN,LEMG,AT76,RAM,75.5,14,1
GMMN,EDDF,A20N,DLH,213.58333333333334,2,4
GMMN,LIRF,B738,RAM,150.33333333333334,12,1
GMME,LFPG,A320,AFR,152.58333333333334,13,1
GMMN,LEBL,A320,MAC,113.33333333333333,13,6
GMME,LEZL,B738,RYR,46.916666666666664,20,5
GMMN,LIMC,B738,RAM,170.75,12,2
GMMN,LEMD,CRJX,ANE,85.25,18,6
GMMN,LEMD,B738,RAM,91.25,15,6
GMMN,LFPO,B738,RAM,150.91666666666666,11,6
GMMN,LIRF,B738,RAM,175.33333333333334,10,1
GMMN,LFPG,A320,AFR,183.41666666666666,7,0
GMMN,LIMC,A332,THY,163.33333333333334,0,1
GMMN,EHAM,B738,TRA,212.91666666666666,12,0
GMMN,LFPO,B738,TVF,192.16666666666666,18,6
GMME,EBBR,E190,RAM,189.33333333333334,6,6
GMMN,EDDF,B738,RAM,218.0,12,2
GMMN,LPPR,E190,RAM,88.91666666666667,15,4
GMMN,LIMC,B738,RAM,147.91666666666666,7,5
GMMN,LFPO,B738,TVF,163.5,18,0
GMMN,LFJL,B737,JAF,196.41666666666666,6,0
GMMN,LIPE,B738,RAM,179.58333333333334,7,5
GMMN,LFRS,E190,RAM,143.75,14,2
GMMN,EGKK,B738,RAM,188.0,11,4
GMME,LFPB,A319,AFR,175.66666666666666,15,5
GMMN,EBBR,B738,RAM,191.83333333333334,12,0
GMMN,EDDF,B738,RAM,207.41666666666666,12,1
GMME,LEZL,B738,RYR,43.5,20,5
GMMN,LFPG,A320,AFR,148.08333333333334,11,0
GMMN,EGKK,B738,RAM,169.58333333333334,11,5
GMMN,LFBO,A320,MAC,126.91666666666667,5,0
GMMN,EBCI,B738,JAF,159.91666666666666,10,0
GMMN,LFBD,E190,RAM,121.5,7,4
GMMN,LIME,A320,MAC,178.08333333333334,7,3
GMMN,LEMD,AT75,SWT,148.91666666666666,17,4
GMMN,LIMC,B738,RAM,145.0,7,6
GMMN,LEBL,E190,RAM,111.91666666666667,8,2
GMMN,LIME,A320,MAC,157.16666666666666,5,1
GMME,LFPG,A319,AFR,148.33333333333334,13,0
GMMN,EBBR,B738,RAM,184.33333333333334,12,3
GMME,LEMD,B738,RYR,78.33333333333333,21,1
GMMN,EBBR,B737,JAF,189.33333333333334,9,2
GMMN,LEMD,A20N,IBE,74.75,12,1
GMMN,LIRF,B738,RAM,157.91666666666666,12,4
GMMN,EBBR,B738,RAM,173.0,12,1
GMMN,LIMC,B738,RAM,157.25,12,0
GMMN,LSGG,B738,RAM,165.41666666666666,12,5
GMMN,LFPG,A320,AFR,177.5,7,3
GMMN,LEMD,B38M,RAM,87.41666666666667,15,6
GMMN,LSGG,B738,RAM,161.75,12,3
GMME,LFPG,A320,AFR,155.41666666666666,6,1
GMMN,LPPT,E190,RAM,69.41666666666667,10,1
GMMN,LIME,A320,ABY,160.58333333333334,22,4
GMMN,LLBG,B738,RAM,296.3333333333333,23,2
GMMN,LEMD,B738,RAM,81.33333333333333,15,0
GMMN,LFLY,A320,MAC,151.25,5,5
GMMN,LEMD,B738,RAM,76.16666666666667,9,0
GMMN,LPPT,A319,TAP,61.333333333333336,16,4
GMTT,LEMD,B738,RYR,57.333333333333336,20,3
GMMN,LFML,B738,RAM,133.0,14,6
GMMN,LFPO,B738,RAM,156.5,13,1
GMMN,LSGG,B738,RAM,148.5,12,6
GMTT,LEBL,A320,VLG,90.83333333333333,8,6
GMMN,LFPO,B737,JAF,172.33333333333334,9,3
GMMN,LFBO,B738,RAM,130.16666666666666,7,5
GMMN,LFPO,B738,RAM,183.91666666666666,7,5
GMMN,LFPB,A320,AFR,183.16666666666666,10,6
GMMN,LIPZ,B738,RAM,170.66666666666666,7,0
GMMN,LFPO,B737,JAF,166.25,6,5
GMMN,LFBD,B738,RAM,137.58333333333334,7,4
GMMN,LFPO,A320,AFR,181.91666666666666,18,5
GMMN,LIRF,B738,RAM,155.91666666666666,12,0
GMMN,LIPE,B738,RAM,170.25,7,4
GMMN,EDDF,B738,RAM,207.25,12,1
GMTT,LFPO,A321,VLG,145.5,18,3
GMMN,LIMC,B738,RAM,159.08333333333334,12,6
GMMN,LIME,A320,MAC,170.91666666666666,19,3
GMME,EBBR,E190,RAM,181.91666666666666,6,3
GMMN,LFST,E190,RAM,181.66666666666666,12,1
GMTT,LFLL,A320,ABY,139.16666666666666,5,6
GMMN,LFPO,B738,RAM,178.16666666666666,7,5
GMMN,LEBL,B738,RAM,109.91666666666667,8,4
GMMN,GMMY,E190,RAM,23.833333333333332,5,2
GMMN,LFPO,B738,RAM,168.08333333333334,17,3
GMME,LFPG,A320,AFR,167.16666666666666,15,0
GMMN,LFPO,B737,JAF,178.5,6,5
GMMN,LIMF,B738,RAM,152.5,14,5
GMMN,LPPT,B738,RAM,82.08333333333333,15,6
GMMN,EGLL,B38M,RAM,183.83333333333334,12,2
GMMN,LFPO,B738,RAM,189.75,7,0
GMMN,EHAM,B738,TRA,197.83333333333334,13,2
GMMN,LEMD,A320,IBE,81.83333333333333,13,3
GMMN,LEBL,B738,RAM,116.16666666666667,8,3
GMMN,LFPG,A320,AFR,173.5,17,4
GMMN,LEBL,B738,RAM,112.16666666666667,8,6
GMMN,LFPO,B738,RAM,172.66666666666666,7,3
GMMN,LFPG,A321,AFR,178.5,10,2
GMMN,EBBR,B738,RAM,166.33333333333334,12,5
GMME,LEMD,B738,RYR,70.75,17,2
GMMN,LFPO,B738,RAM,174.33333333333334,7,4
GMMN,LEBL,B738,RAM,110.66666666666667,15,5
GMMN,LFML,E190,RAM,146.83333333333334,14,2
GMMN,LFPB,A320,AFR,174.91666666666666,10,5
GMMN,LIMC,B738,RAM,170.41666666666666,7,1
GMME,EBCI,B738,RYR,192.25,17,6
GMTT,EGBB,AT75,SWT,268.6666666666667,4,1
GMMN,LIRF,B738,RAM,152.33333333333334,12,6
GMME,LPPR,B752,PVG,72.83333333333333,1,1
GMMN,LFRS,E190,RAM,147.25,7,0
GMMN,EDDF,B738,RAM,189.25,12,0
GMMN,LLBG,B738,RAM,279.5833333333333,23,1
GMMN,LFPO,B738,RAM,170.08333333333334,17,0
GMMN,LFQT,B737,JAF,186.75,5,1
GMMN,EBBR,B738,RAM,205.25,12,6
GMME,LFML,E190,RAM,127.91666666666667,8,5
GMMN,LIMZ,A320,MAC,156.58333333333334,12,5
GMMN,LIMC,B738,RAM,175.75,11,0
GMMN,LIRF,B738,RAM,165.66666666666666,12,5
GMMN,LFPG,A320,AFR,171.08333333333334,10,4
GMMN,LFPG,B752,BCS,161.16666666666666,17,4
GMMN,LTFM,B788,RAM,226.41666666666666,9,6
GMTT,LFML,B738,RYR,110.33333333333333,8,4
GMMN,LFPB,A321,AFR,180.5,7,1
GMMN,LEBL,B738,RAM,112.66666666666667,15,2
GMME,LFPG,A320,AFR,165.41666666666666,5,3
GMMN,LEMD,A320,IBE,78.66666666666667,13,5
GMMN,LPPT,E190,TAP,64.25,15,6
GMMN,EBCI,B738,JAF,177.16666666666666,11,4
GMMN,LIMC,B738,RAM,157.33333333333334,11,4
GMMN,LFPO,B738,RAM,176.83333333333334,11,0
GMTT,LFBD,B738,RYR,101.91666666666667,7,4
GMMN,EGLL,B788,RAM,176.41666666666666,12,3
GMTT,EBBR,B738,RAM,162.83333333333334,7,3
GMMN,LEMG,A320,MAC,54.416666666666664,5,4
GMME,EBCI,B738,RYR,180.66666666666666,11,4
GMTT,LFPO,B738,RAM,153.5,7,0
GMME,LFML,E190,RAM,134.58333333333334,7,0
GMMN,LPPT,E190,TAP,70.83333333333333,11,2
GMMN,LEBL,B738,RAM,112.66666666666667,14,1
GMMN,EGKK,B738,RAM,174.91666666666666,11,4
GMMN,LFPG,B752,BCS,165.41666666666666,17,3
GMMN,EGKK,B738,RAM,174.33333333333334,11,2
GMMN,LFPG,B738,RAM,166.83333333333334,12,3
GMMN,LIPE,B738,RAM,179.33333333333334,12,0
GMMN,LIPE,A320,MAC,158.58333333333334,8,5
GMMN,LFXA,E190,RAM,140.08333333333334,7,5
GMMN,LFPO,A320,AFR,171.66666666666666,17,4
GMMN,GMTT,B738,RAM,42.75,5,6
GMMN,LFPO,B788,RAM,147.25,11,5
GMMN,LFPO,B738,RAM,156.08333333333334,7,6
GMMN,LTFJ,A320,MAC,263.6666666666667,16,0
GMMN,LFPB,A319,AFR,191.66666666666666,7,6
GMMN,LEMG,AT76,RAM,80.58333333333333,9,6
GMMN,EBBR,A320,ABY,157.0,14,0
GMMN,LFPO,B738,RAM,171.66666666666666,11,1
GMMN,LFQQ,B737,JAF,169.58333333333334,5,1
GMMN,LIPE,B738,RAM,182.83333333333334,12,5
GMMN,LPPT,A319,TAP,70.16666666666667,15,4
GMMN,LFMT,B738,RAM,142.58333333333334,7,2
GMMN,LFLL,B738,RAM,151.33333333333334,14,1
GMME,LFPG,A320,AFR,162.08333333333334,16,1
GMMN,LFPO,B788,RAM,160.91666666666666,11,6
GMMN,LFRS,B738,RAM,149.91666666666666,14,4
GMMN,LFPO,B738,RAM,173.5,13,0
GMMN,LFPO,B738,RAM,167.16666666666666,17,1
GMMN,LIMC,B738,RAM,172.58333333333334,7,6
GMMN,LEBL,B738,RAM,103.25,16,0
GMME,LFPG,A320,AFR,154.75,16,5
GMMN,EHAM,B738,TRA,177.16666666666666,12,5
GMME,LEMD,B38M,RYR,82.33333333333333,18,4
GMMN,LEMD,B738,RAM,85.58333333333333,9,4
GMMN,LEMD,B738,RAM,85.83333333333333,15,1
GMMN,LFPO,B738,TVF,170.41666666666666,18,2
GMME,LEZL,B738,RYR,50.5,22,1
GMMN,LEBL,B738,RAM,115.91666666666667,14,4
GMMN,LIPZ,B738,RAM,176.83333333333334,9,2
GMMN,LFPO,B737,JAF,174.66666666666666,5,5
GMMN,LPPT,E190,TAP,70.58333333333333,11,5
GMME,LFPG,A320,AFR,153.16666666666666,6,5
GMMN,EHAM,B738,RAM,212.83333333333334,11,6
GMME,LFPG,A320,AFR,164.66666666666666,13,2
GMMN,LFPO,B789,RAM,164.83333333333334,13,4
GMMN,LEMD,A20N,IBE,77.75,13,2
GMME,LFPG,A320,AFR,156.58333333333334,6,2
GMMN,LSGG,B738,RAM,162.66666666666666,12,0
GMMN,LPPT,E190,RAM,69.33333333333333,10,3
GMME,LFPO,B738,RAM,166.58333333333334,7,0
GMMN,LFLL,B738,RAM,152.75,14,4
GMMN,EDDF,A20N,DLH,209.5,1,6
GMMN,LTFM,A333,THY,266.4166666666667,14,5
GMMN,LIPE,B738,RAM,178.41666666666666,12,3
GMMN,LFPG,A319,AFR,175.33333333333334,7,2
GMME,LEZL,B738,RYR,52.833333333333336,21,3
GMME,LFML,E190,RAM,143.75,7,0
GMMN,LFPO,B738,RAM,172.91666666666666,7,6
